,Unnamed: 0,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital_gains,capital_loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,insured_zip_class,policy_duration_days
64,64,0.3333333333333333,OH,250/500,1.0,1.5789030988469925,MALE,PhD,sales,chess,not-in-family,0.6208955223880597,1.0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,VA,Riverwood,1269 Flute Drive,0.6956521739130435,0.6666666666666667,NO,0.0,0.0,NO,0.3062937062937063,-0.027950310559006212,0.5776827273870927,Ford,Escape,0.5500000000000114,1,0.10526315789473673,0.30983463881636203
65,65,0.08333333333333333,IN,100/300,0.0,0.43624629692706907,FEMALE,MD,exec-managerial,chess,other-relative,0.35522388059701493,1.0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Arlington,1218 Sky Hwy,0.2608695652173913,0.6666666666666667,YES,1.0,0.6666666666666666,NO,0.6396270396270396,0.017080745341614908,0.7758208579695559,Dodge,Neon,0.0,1,0.10526315789473673,0.8443211488250653
66,66,-0.5833333333333334,IN,250/500,0.0,-0.07042197230264584,FEMALE,High School,tech-support,paintball,not-in-family,0.4318407960199005,0.17911791179117909,Single Vehicle Collision,Side Collision,Minor Damage,Fire,SC,Springfield,9169 Pine Ridge,0.5217391304347826,0.0,YES,0.0,0.3333333333333333,NO,0.6433566433566433,1.09472049689441,0.7803497295257266,Audi,A5,0.7000000000000028,1,0.21052631578947345,0.13946910356832026
67,67,2.1666666666666665,OH,250/500,0.0,-1.7266719878517847,FEMALE,Associate,adm-clerical,reading,unmarried,0.5930348258706468,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,WV,Hillsdale,8538 Texas Lane,0.7391304347826086,0.6666666666666667,NO,0.5,0.3333333333333333,NO,0.0,-0.46273291925465837,0.3785381809032583,BMW,X6,0.15000000000000568,0,0.8947368421052633,0.9738903394255874
68,68,-0.6666666666666666,OH,100/300,0.3333333333333333,-0.7993440783541956,MALE,MD,machine-op-inspct,movies,own-child,0.43084577114427863,0.4041404140414041,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,WV,Northbrook,5783 Oak Ave,0.34782608695652173,0.0,NO,0.0,1.0,NO,0.5808857808857809,-0.08074534161490683,0.6261164926405838,Audi,A5,0.10000000000000853,0,0.21052631578947345,0.8331157528285466
69,69,0.9166666666666666,IN,500/1000,0.3333333333333333,0.0929083731198888,MALE,MD,other-service,kayaking,own-child,0.0,0.5364536453645364,Parked Car,No Collision,Minor Damage,,NC,Riverwood,7721 Washington Ridge,0.5652173913043478,0.0,NO,0.0,0.3333333333333333,Unknown,0.04009324009324009,-0.9145962732919255,0.031576298905522715,Ford,F150,0.45000000000000284,0,0.052631578947368585,0.8371409921671018
70,70,0.3333333333333333,OH,100/300,0.0,-0.61839405191518,FEMALE,Associate,prof-specialty,sleeping,own-child,0.5592039800995025,0.54995499549955,Multi-vehicle Collision,Side Collision,Major Damage,Other,SC,Hillsdale,8006 Maple Hwy,0.5217391304347826,0.3333333333333333,Unknown,1.0,1.0,Unknown,0.579020979020979,-0.08385093167701864,0.6241036608378413,Audi,A3,0.4000000000000057,1,0.1578947368421053,0.14197127937336815
71,71,0.25,OH,100/300,1.0,-0.8231101597252618,FEMALE,MD,armed-forces,cross-fit,not-in-family,0.3761194029850746,0.5472547254725473,Single Vehicle Collision,Front Collision,Total Loss,Other,WV,Northbrook,6751 Pine Ridge,0.30434782608695654,0.0,NO,0.0,0.6666666666666666,NO,0.3174825174825175,0.009316770186335404,0.5988174613158888,Honda,Civic,0.0,1,0.052631578947368585,0.6476283724978242
72,72,0.25,OH,250/500,0.3333333333333333,-1.4774969174768633,FEMALE,Associate,sales,paintball,husband,0.0,1.0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NC,Arlington,2324 Texas Ridge,0.43478260869565216,0.0,NO,0.5,0.6666666666666666,NO,0.14032634032634034,-1.0481366459627328,0.3399169706881369,Chevrolet,Malibu,0.20000000000000284,0,0.10526315789473673,0.764686684073107
73,73,-0.08333333333333333,IN,100/300,0.0,1.542844216766754,FEMALE,College,transport-moving,golf,not-in-family,0.0,0.6138613861386139,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Riverwood,7923 Elm Ave,0.30434782608695654,0.6666666666666667,NO,1.0,0.0,YES,0.4438228438228438,-0.3090062111801242,0.5380551012706001,Mercedes,C300,0.3500000000000085,0,0.9473684210526314,0.4852045256744995
74,74,0.16666666666666666,IL,100/300,0.3333333333333333,0.6129348191202384,FEMALE,Associate,sales,yachting,wife,0.0,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,VA,Springfield,4755 Best Lane,0.7826086956521738,0.6666666666666667,YES,0.5,0.0,YES,0.44475524475524475,-0.30745341614906835,0.3591646748018619,BMW,X6,0.5,0,0.21052631578947345,0.4342906875543951
75,75,-0.25,OH,100/300,0.3333333333333333,0.6930429037416773,FEMALE,High School,transport-moving,bungie-jumping,other-relative,0.7791044776119403,1.0,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,SC,Riverwood,5053 Tree Drive,0.9565217391304348,0.6666666666666667,NO,1.0,0.0,NO,0.5305361305361306,-0.16459627329192547,0.4286073719964776,Ford,Fusion,0.75,0,0.21052631578947345,0.5564621409921671
76,76,0.5833333333333334,OH,500/1000,0.3333333333333333,-0.8945723078479166,FEMALE,College,handlers-cleaners,golf,husband,0.0,0.8226822682268227,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Springfield,2078 3rd Ave,0.7826086956521738,0.6666666666666667,NO,0.5,0.3333333333333333,YES,0.6946386946386947,0.10869565217391304,0.8426217134230721,Suburu,Legacy,0.15000000000000568,0,0.21052631578947345,0.2010443864229765
77,77,0.75,IN,250/500,0.0,0.20776410774592124,MALE,College,transport-moving,dancing,not-in-family,0.0,1.0,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbrook,2804 Best St,0.9565217391304348,0.6666666666666667,NO,0.0,0.6666666666666666,Unknown,0.5062937062937063,0.6381987577639752,0.4772927412253114,Audi,A3,0.5,0,0.8947368421052633,0.9099216710182768
78,78,0.08333333333333333,OH,500/1000,0.3333333333333333,0.9540600387997679,FEMALE,JD,other-service,kayaking,wife,0.0,0.594959495949595,Vehicle Theft,No Collision,Minor Damage,,SC,Springfield,7877 Sky Lane,0.6521739130434783,0.0,YES,1.0,0.6666666666666666,YES,0.057808857808857805,-0.8555900621118012,0.06931689520694427,Saab,95,0.45000000000000284,0,0.8947368421052633,0.1880983463881636
79,79,0.0,OH,500/1000,0.0,-1.146246914367036,FEMALE,PhD,handlers-cleaners,polo,unmarried,0.0,1.0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Northbrook,6530 Weaver Ave,0.6956521739130435,0.0,Unknown,0.5,0.6666666666666666,Unknown,0.6731934731934732,0.07298136645962733,0.6349226317775821,BMW,M5,0.9000000000000057,1,0.21052631578947345,0.051240208877284595
80,80,-0.5833333333333334,OH,250/500,1.0,0.34429614762246147,MALE,High School,exec-managerial,paintball,husband,0.5243781094527363,0.6345634563456346,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NC,Arlington,3087 Oak Hwy,0.2608695652173913,0.6666666666666667,NO,0.5,0.6666666666666666,NO,0.47365967365967365,0.5295031055900621,0.3825638445087433,Accura,MDX,0.5,0,0.052631578947368585,0.8110313315926893
81,81,0.16666666666666666,OH,500/1000,1.0,0.04672841845576519,FEMALE,Masters,exec-managerial,video-games,wife,0.0,1.0,Vehicle Theft,No Collision,Trivial Damage,,NC,Northbrook,7098 Lincoln Hwy,0.43478260869565216,0.0,Unknown,1.0,0.3333333333333333,Unknown,0.03076923076923077,-0.843167701863354,0.05723990439048938,Accura,TL,0.5,0,0.8947368421052633,0.6975630983463882
82,82,-0.75,IL,250/500,0.3333333333333333,-0.0909919254893273,MALE,Masters,other-service,bungie-jumping,other-relative,0.0,1.0,Vehicle Theft,No Collision,Minor Damage,Police,NY,Northbrook,5124 Maple St,0.13043478260869565,0.0,YES,1.0,0.6666666666666666,NO,0.03496503496503497,-0.8152173913043478,0.06516542961378789,Nissan,Maxima,0.3500000000000085,0,0.10526315789473673,0.15926892950391644
83,83,-0.25,IN,250/500,1.0,0.2526328303344001,MALE,High School,exec-managerial,video-games,wife,0.5701492537313433,0.27452745274527446,Vehicle Theft,No Collision,Trivial Damage,,VA,Hillsdale,2333 Maple Lane,0.5652173913043478,0.0,NO,0.0,1.0,YES,0.05501165501165501,-0.8649068322981367,0.051075606994590524,Volkswagen,Jetta,0.3500000000000085,0,0.9473684210526314,0.8133159268929504
84,84,0.8333333333333334,IN,500/1000,1.0,-1.99330283523373,MALE,Masters,prof-specialty,movies,not-in-family,0.0,0.6021602160216022,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Hillsdale,1012 5th Lane,0.6956521739130435,0.3333333333333333,Unknown,1.0,1.0,NO,0.25827505827505826,0.672360248447205,0.5566737954459681,Audi,A3,0.9000000000000057,1,0.8947368421052633,0.7047432550043516
85,85,0.25,OH,100/300,1.0,1.058466892823004,MALE,High School,transport-moving,board-games,own-child,0.35522388059701493,1.0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NY,Northbrook,7477 MLK Drive,0.5652173913043478,0.6666666666666667,YES,0.0,0.3333333333333333,Unknown,0.2717948717948718,0.7624223602484472,0.5125172977733048,Suburu,Legacy,0.6000000000000085,0,0.9473684210526314,0.7281331592689295
86,86,-0.3333333333333333,IL,500/1000,0.3333333333333333,-1.5684226667223742,FEMALE,Associate,priv-house-serv,yachting,husband,0.007960199004975124,1.0,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,Columbus,9489 3rd St,0.3913043478260869,0.6666666666666667,NO,1.0,0.3333333333333333,Unknown,0.5314685314685315,0.7220496894409938,0.5727764498679079,Ford,F150,0.6000000000000085,0,0.0,0.35617928633594426
87,87,-0.5,IL,500/1000,0.0,1.4588434119207438,FEMALE,MD,other-service,yachting,own-child,0.3621890547263682,1.0,Single Vehicle Collision,Side Collision,Total Loss,Fire,VA,Springfield,2087 Apache Ave,0.08695652173913043,0.0,Unknown,1.0,0.3333333333333333,YES,0.5445221445221445,0.765527950310559,0.5133979116870047,BMW,3 Series,1.0,0,0.10526315789473673,0.9564838990426457
88,88,-0.16666666666666666,IL,500/1000,1.0,0.2533703983769507,FEMALE,College,prof-specialty,kayaking,not-in-family,0.0,0.2925292529252925,Parked Car,No Collision,Trivial Damage,,WV,Arlington,5540 Sky St,0.3913043478260869,0.0,NO,0.0,0.3333333333333333,YES,0.04382284382284382,-0.9751552795031055,0.04050824003019248,Dodge,Neon,0.3500000000000085,0,0.8947368421052633,0.616514360313316
89,89,-1.0833333333333333,IN,100/300,0.3333333333333333,-0.12119123923152757,FEMALE,College,exec-managerial,exercise,not-in-family,0.0,0.49504950495049505,Multi-vehicle Collision,Side Collision,Major Damage,Other,SC,Columbus,7238 2nd St,0.5217391304347826,0.6666666666666667,YES,1.0,0.0,Unknown,0.0,-0.17236024844720496,0.49578563341300796,Accura,MDX,0.8000000000000114,1,0.8947368421052633,0.9152523933855526
90,90,-0.75,OH,250/500,1.0,0.286970720315355,FEMALE,High School,sales,board-games,own-child,0.0,1.0,Multi-vehicle Collision,Front Collision,Total Loss,Fire,SC,Arlington,8442 Britain Hwy,0.5217391304347826,0.3333333333333333,YES,0.5,0.3333333333333333,Unknown,0.4801864801864802,0.5512422360248447,0.5822115989432634,Saab,93,0.0,0,0.0,0.6068320278503047
91,91,-1.25,IL,250/500,1.0,-0.48997526050669454,FEMALE,Associate,tech-support,exercise,own-child,0.0,0.4383438343834384,Single Vehicle Collision,Side Collision,Major Damage,Police,NY,Columbus,1331 Britain Hwy,0.6086956521739131,0.0,NO,0.0,1.0,Unknown,0.4167832167832168,1.7282608695652173,0.8988552019121903,Honda,Accord,0.45000000000000284,1,0.21052631578947345,0.8628154917319408
92,92,0.3333333333333333,IL,250/500,1.0,0.27197350345016447,MALE,PhD,farming-fishing,yachting,own-child,0.5492537313432836,1.0,Parked Car,No Collision,Trivial Damage,,WV,Springfield,5260 Francis Drive,0.3913043478260869,0.0,NO,0.0,0.3333333333333333,NO,0.027505827505827505,-0.9565217391304348,0.058497924267203426,BMW,X5,0.6000000000000085,0,0.10526315789473673,0.5745213228894691
93,93,0.4166666666666667,IN,100/300,0.3333333333333333,0.9295154133837873,FEMALE,MD,exec-managerial,exercise,not-in-family,0.9024875621890548,0.8127812781278128,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NC,Riverwood,1135 Solo Lane,0.13043478260869565,0.6666666666666667,NO,0.5,0.3333333333333333,Unknown,0.2745920745920746,0.781055900621118,0.6659957227324191,Ford,Fusion,0.7000000000000028,0,0.1578947368421053,0.1656875543951262
94,94,0.3333333333333333,IL,100/300,0.0,1.0608435009601105,FEMALE,High School,machine-op-inspct,hiking,not-in-family,0.0,1.0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Northbend,9737 Solo Hwy,0.9130434782608695,0.6666666666666667,NO,0.5,0.0,NO,0.7944055944055944,0.2748447204968944,0.856585734054598,Mercedes,ML350,0.5,0,0.8947368421052633,0.9893385552654482
95,95,-1.0833333333333333,IL,100/300,1.0,-0.7425923150801833,FEMALE,PhD,armed-forces,exercise,husband,0.6736318407960199,0.4743474347434743,Vehicle Theft,No Collision,Minor Damage,,OH,Northbrook,3289 Britain Drive,0.21739130434782608,0.0,NO,1.0,0.0,YES,0.05874125874125874,-0.9503105590062112,0.06252358787268839,Toyota,Highlander,0.30000000000001137,0,0.8947368421052633,0.12043080939947781
96,96,0.75,IN,500/1000,0.3333333333333333,1.777800614321399,FEMALE,Associate,protective-serv,hiking,not-in-family,0.6119402985074627,1.0,Single Vehicle Collision,Side Collision,Major Damage,Fire,VA,Springfield,6550 Andromedia St,0.4782608695652174,0.0,YES,0.0,1.0,NO,0.3090909090909091,-0.018633540372670808,0.749779846521575,Dodge,RAM,0.5500000000000114,1,0.0,0.3573759791122715
97,97,-1.0833333333333333,IL,250/500,1.0,0.39510639055370617,MALE,Masters,farming-fishing,skydiving,own-child,0.0,0.35463546354635467,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,SC,Hillsdale,1679 2nd Hwy,0.17391304347826086,1.0,YES,0.5,0.6666666666666666,YES,0.3361305361305361,0.07142857142857142,0.6340420178638823,Nissan,Pathfinder,0.9000000000000057,1,0.1578947368421053,0.011096605744125326
98,98,0.8333333333333334,OH,250/500,0.3333333333333333,-0.4412138176936443,FEMALE,College,machine-op-inspct,kayaking,wife,0.0,1.0,Parked Car,No Collision,Trivial Damage,,WV,Columbus,3998 Flute St,0.2608695652173913,0.0,Unknown,0.5,0.6666666666666666,YES,0.04195804195804196,-0.9083850931677019,0.04440810164800604,Saab,95,0.20000000000000284,0,0.0,0.2280243690165361
99,99,0.3333333333333333,IL,100/300,0.3333333333333333,-1.1756267080619573,MALE,College,exec-managerial,reading,not-in-family,0.0,1.0,Vehicle Theft,No Collision,Trivial Damage,,NC,Northbrook,2430 MLK Ave,0.43478260869565216,0.0,NO,0.0,0.0,Unknown,0.03263403263403263,-0.9394409937888198,0.05195622090829036,Audi,A3,0.6000000000000085,0,0.1578947368421053,0.6121627502175805
100,100,0.25,IN,100/300,0.0,0.8498990407907149,FEMALE,College,protective-serv,yachting,not-in-family,0.0,0.3492349234923492,Single Vehicle Collision,Rear Collision,Minor Damage,Police,SC,Northbend,7717 Britain Hwy,1.0,0.0,YES,0.0,0.0,Unknown,0.7393939393939394,1.4145962732919255,0.5976852434268461,Saab,92x,0.6000000000000085,0,0.052631578947368585,0.9663838120104439
101,101,-0.9166666666666666,IL,100/300,0.3333333333333333,0.8923092032373596,FEMALE,College,tech-support,exercise,unmarried,0.0,1.0,Single Vehicle Collision,Side Collision,Major Damage,Police,WV,Northbend,7773 Tree Hwy,0.5652173913043478,0.0,YES,0.5,0.0,YES,0.49230769230769234,-0.22826086956521738,0.4640835325198139,Saab,95,0.45000000000000284,0,0.052631578947368585,0.7389033942558747
102,102,0.25,IL,250/500,0.0,0.9872915767168964,FEMALE,JD,prof-specialty,bungie-jumping,husband,0.3711442786069652,0.7146714671467147,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NC,Northbrook,2199 Texas Drive,0.6956521739130435,0.6666666666666667,Unknown,1.0,1.0,NO,0.0,-0.4891304347826087,0.3161403950182413,Ford,Fusion,0.9000000000000057,0,0.1578947368421053,0.5444952132288947
103,103,-0.4166666666666667,OH,100/300,0.3333333333333333,0.699599064119903,FEMALE,Associate,tech-support,kayaking,other-relative,0.35124378109452736,0.477047704770477,Parked Car,No Collision,Minor Damage,Police,WV,Northbend,1028 Sky Lane,0.13043478260869565,0.0,NO,0.5,0.3333333333333333,NO,0.015384615384615385,-0.9968944099378882,0.02817964523839477,Toyota,Highlander,0.6500000000000057,0,0.052631578947368585,0.3159268929503916
104,104,1.3333333333333333,OH,500/1000,0.0,0.9780719761850172,MALE,College,other-service,basketball,wife,0.5024875621890548,1.0,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Northbend,4154 Lincoln Hwy,0.6521739130434783,0.6666666666666667,NO,0.0,0.0,Unknown,0.7263403263403263,0.16149068322981366,0.8811171216505221,Chevrolet,Malibu,0.9500000000000028,0,0.8947368421052633,0.05319843342036554
105,105,0.9166666666666666,IL,100/300,0.0,-0.470347755374383,MALE,College,prof-specialty,kayaking,husband,0.34129353233830845,0.7812781278127813,Vehicle Theft,No Collision,Minor Damage,,WV,Columbus,8085 Andromedia St,0.17391304347826086,0.0,YES,0.5,1.0,YES,0.022377622377622378,-0.9736024844720497,0.04138885394389232,Mercedes,E400,0.3500000000000085,0,0.10526315789473673,0.8982811140121845
106,106,1.9166666666666667,OH,500/1000,0.3333333333333333,-0.5369337592157326,FEMALE,Associate,prof-specialty,basketball,husband,0.0,0.49234923492349236,Multi-vehicle Collision,Rear Collision,Major Damage,Police,VA,Northbend,4793 4th Ridge,0.2608695652173913,0.6666666666666667,Unknown,0.0,0.6666666666666666,YES,0.31002331002331,2.049689440993789,0.6683859604981759,Saab,95,0.25,1,0.8947368421052633,0.9664926022628373
107,107,-0.8333333333333334,IN,500/1000,1.0,-0.20097151583405545,FEMALE,High School,handlers-cleaners,camping,own-child,0.0,0.4869486948694869,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,WV,Columbus,7428 Sky Hwy,0.9565217391304348,0.3333333333333333,NO,0.5,0.0,Unknown,0.3459207459207459,1.2562111801242235,0.6525349100515788,Volkswagen,Passat,0.10000000000000853,0,0.0,0.922976501305483
108,108,0.75,IL,500/1000,1.0,0.3363877791662271,FEMALE,PhD,machine-op-inspct,basketball,other-relative,0.2865671641791045,1.0,Single Vehicle Collision,Front Collision,Major Damage,Fire,NY,Northbrook,2306 5th Lane,0.043478260869565216,0.0,Unknown,0.0,0.0,Unknown,0.5062937062937063,0.6381987577639752,0.6139136998364574,Saab,93,0.25,1,0.9473684210526314,0.6469756309834639
109,109,-0.5833333333333334,IN,500/1000,0.3333333333333333,-0.7471406513425776,FEMALE,Masters,sales,chess,husband,0.0,0.5724572457245725,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NY,Springfield,3052 Weaver Ridge,0.6956521739130435,0.6666666666666667,NO,0.0,1.0,YES,0.25827505827505826,0.672360248447205,0.5566737954459681,Nissan,Ultima,0.5500000000000114,1,0.10526315789473673,0.22421671018276762
110,110,0.3333333333333333,OH,250/500,0.0,0.33253603494401957,FEMALE,College,prof-specialty,video-games,unmarried,0.0,1.0,Single Vehicle Collision,Rear Collision,Minor Damage,Police,SC,Riverwood,5211 Weaver Drive,0.7826086956521738,0.0,Unknown,0.5,0.6666666666666666,YES,0.34825174825174826,1.2717391304347827,0.656937979620078,Dodge,RAM,0.75,0,0.8947368421052633,0.24064403829416883
111,111,1.8333333333333333,IN,100/300,0.0,0.17416378580751787,MALE,PhD,craft-repair,dancing,unmarried,0.5233830845771145,0.6507650765076507,Single Vehicle Collision,Front Collision,Major Damage,Fire,NC,Springfield,7253 MLK St,0.0,0.0,YES,0.0,0.0,Unknown,0.6526806526806527,0.03881987577639751,0.6155491256761857,Ford,F150,1.0,1,0.10526315789473673,0.4712793733681462
112,112,0.25,IL,500/1000,0.0,-0.1379094481960015,MALE,High School,exec-managerial,polo,other-relative,0.0,0.6309630963096309,Multi-vehicle Collision,Rear Collision,Total Loss,Other,WV,Columbus,1454 5th Ridge,0.5217391304347826,0.6666666666666667,Unknown,1.0,0.0,NO,0.6871794871794872,1.2406832298136645,0.6481318404830796,BMW,X5,0.30000000000001137,0,0.0,0.09127502175805048
113,113,-0.5,IN,100/300,0.3333333333333333,-0.8067607347820627,MALE,MD,protective-serv,camping,own-child,0.0,0.6345634563456346,Multi-vehicle Collision,Side Collision,Major Damage,Other,VA,Hillsdale,5622 Best Ridge,0.5652173913043478,0.3333333333333333,Unknown,0.5,0.3333333333333333,Unknown,0.6727272727272727,0.44565217391304346,0.4226946785759216,Saab,93,0.6000000000000085,0,0.10526315789473673,0.5911662315056571
